DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20050801,200508,8,6,1,52,23090.91,19166.4
20050801,200508,8,6,1,53,5772.4,4791.33
20050801,200508,8,6,1,54,211.69,175.71
20050801,200508,8,6,1,56,195238.05,162055.59
20050801,200508,8,6,1,57,4810.26,3992.71
20050801,200508,8,6,1,60,24000.01,19920.99
20050801,200508,8,6,1,61,2160.21,1793.06
20050801,200508,8,6,1,62,2160.21,1793.06
20050801,200508,8,6,1,63,17318.07,14374.71
20050801,200508,8,6,1,65,455.64,378.2
20050801,200508,8,6,1,66,414.73,344.24
20050801,200508,8,6,1,67,207.15,171.94
20050801,200508,8,6,1,68,158.66,131.69
20050801,200508,8,6,1,69,46.54,38.63
20050801,200508,8,6,1,71,31.38,26.05
20050801,200508,8,6,1,72,1154.13,957.98
20050801,200508,8,6,1,73,284.42,236.08
20050801,200508,8,6,1,74,345.03,286.39
20050801,200508,8,6,1,76,5117.84,4248.02
20050801,200508,8,6,1,77,567.76,471.26
20050801,200508,8,6,1,78,196.54,163.14
20050801,200508,8,6,1,80,701.09,581.93
20050801,200508,8,6,1,81,434.42,360.59
20050801,200508,8,6,1,82,46.54,38.63
20050801,200508,8,6,1,83,158.66,131.69
20050801,200508,8,6,1,84,145.02,120.37
20050801,200508,8,6,1,85,126.84,105.28
20050801,200508,8,6,1,87,546.55,453.66
20050801,200508,8,6,1,89,141.99,117.86
20050801,200508,8,6,1,90,216.24,179.49
20050801,200508,8,6,1,91,-171.64,-142.47
20050801,200508,8,6,1,92,288.97,239.86
20050801,200508,8,6,1,94,62608.31,51967.46
20050801,200508,8,6,1,101,577260.32,479149.73
20050801,200508,7,6,1,52,11730,11730
20050801,200508,7,6,1,53,3910,3910
20050801,200508,7,6,1,56,122573,122573
20050801,200508,7,6,1,57,13034,13034
20050801,200508,7,6,1,60,28280,28280
20050801,200508,7,6,1,61,2545,2545
20050801,200508,7,6,1,62,2545,2545
20050801,200508,7,6,1,63,15640,15640
20050801,200508,7,6,1,65,574,574
20050801,200508,7,6,1,66,522,522
20050801,200508,7,6,1,67,259,259
20050801,200508,7,6,1,68,196,196
20050801,200508,7,6,1,69,57,57
20050801,200508,7,6,1,71,56,56
20050801,200508,7,6,1,72,782,782
20050801,200508,7,6,1,73,345,345
20050801,200508,7,6,1,74,255,255
20050801,200508,7,6,1,76,3721,3721
20050801,200508,7,6,1,77,674,674
20050801,200508,7,6,1,78,185,185
20050801,200508,7,6,1,80,705,705
20050801,200508,7,6,1,81,436,436
20050801,200508,7,6,1,82,43,43
20050801,200508,7,6,1,83,151,151
20050801,200508,7,6,1,84,128,128
20050801,200508,7,6,1,85,121,121
20050801,200508,7,6,1,87,630,630
20050801,200508,7,6,1,89,125,125
20050801,200508,7,6,1,90,193,193
20050801,200508,7,6,1,91,-154,-154
20050801,200508,7,6,1,92,257,257
20050801,200508,7,6,1,94,36299,36299
20050801,200508,7,6,1,101,391021,391021
20050801,200508,3,6,1,52,6525,6525
20050801,200508,3,6,1,53,5220,5220
20050801,200508,3,6,1,56,56580,56580
20050801,200508,3,6,1,60,15040,15040
20050801,200508,3,6,1,61,1805,1805
20050801,200508,3,6,1,62,1504,1504
20050801,200508,3,6,1,63,2610,2610
20050801,200508,3,6,1,65,344,344
20050801,200508,3,6,1,66,313,313
20050801,200508,3,6,1,67,156,156
20050801,200508,3,6,1,68,116,116
20050801,200508,3,6,1,69,34,34
20050801,200508,3,6,1,71,28,28
20050801,200508,3,6,1,72,131,131
20050801,200508,3,6,1,73,203,203
20050801,200508,3,6,1,74,135,135
20050801,200508,3,6,1,76,787,787
20050801,200508,3,6,1,77,392,392
20050801,200508,3,6,1,78,113,113
20050801,200508,3,6,1,80,454,454
20050801,200508,3,6,1,81,281,281
20050801,200508,3,6,1,82,29,29
20050801,200508,3,6,1,83,102,102
20050801,200508,3,6,1,84,92,92
20050801,200508,3,6,1,85,82,82
20050801,200508,3,6,1,87,360,360
20050801,200508,3,6,1,89,179,179
20050801,200508,3,6,1,90,276,276
20050801,200508,3,6,1,91,-221,-221
20050801,200508,3,6,1,92,368,368
20050801,200508,3,6,1,94,6860,6860
20050801,200508,3,6,1,101,130511,130511
20050801,200508,5,6,1,52,25756,25756
20050801,200508,5,6,1,53,16097,16097
20050801,200508,5,6,1,54,707,707
20050801,200508,5,6,1,56,82201,82201
20050801,200508,5,6,1,57,8048,8048
20050801,200508,5,6,1,60,24960,24960
20050801,200508,5,6,1,61,1996,1996
20050801,200508,5,6,1,62,1497,1497
20050801,200508,5,6,1,63,16097,16097
20050801,200508,5,6,1,65,306,306
20050801,200508,5,6,1,66,278,278
20050801,200508,5,6,1,67,144,144
20050801,200508,5,6,1,68,108,108
20050801,200508,5,6,1,69,31,31
20050801,200508,5,6,1,71,60,60
20050801,200508,5,6,1,72,321,321
20050801,200508,5,6,1,73,218,218
20050801,200508,5,6,1,74,175,175
20050801,200508,5,6,1,76,2703,2703
20050801,200508,5,6,1,77,507,507
20050801,200508,5,6,1,78,162,162
20050801,200508,5,6,1,80,617,617
20050801,200508,5,6,1,81,382,382
20050801,200508,5,6,1,82,38,38
20050801,200508,5,6,1,83,132,132
20050801,200508,5,6,1,84,114,114
20050801,200508,5,6,1,85,105,105
20050801,200508,5,6,1,87,540,540
20050801,200508,5,6,1,89,111,111
20050801,200508,5,6,1,90,171,171
20050801,200508,5,6,1,91,-137,-137
20050801,200508,5,6,1,92,228,228
20050801,200508,5,6,1,94,29118,29118
20050801,200508,5,6,1,101,321957,321957
20050801,200508,4,6,1,52,15733,15733
20050801,200508,4,6,1,53,7866,7866
20050801,200508,4,6,1,56,87872,87872
20050801,200508,4,6,1,57,6555,6555
20050801,200508,4,6,1,60,21840,21840
20050801,200508,4,6,1,61,1965,1965
20050801,200508,4,6,1,62,2184,2184
20050801,200508,4,6,1,63,10488,10488
20050801,200508,4,6,1,65,540,540
20050801,200508,4,6,1,66,491,491
20050801,200508,4,6,1,67,240,240
20050801,200508,4,6,1,68,180,180
20050801,200508,4,6,1,69,54,54
20050801,200508,4,6,1,71,48,48
20050801,200508,4,6,1,72,524,524
20050801,200508,4,6,1,73,312,312
20050801,200508,4,6,1,74,271,271
20050801,200508,4,6,1,76,2637,2637
20050801,200508,4,6,1,77,594,594
20050801,200508,4,6,1,78,177,177
20050801,200508,4,6,1,80,680,680
20050801,200508,4,6,1,81,421,421
20050801,200508,4,6,1,82,44,44
20050801,200508,4,6,1,83,154,154
20050801,200508,4,6,1,84,139,139
20050801,200508,4,6,1,85,123,123
20050801,200508,4,6,1,87,540,540
20050801,200508,4,6,1,89,136,136
20050801,200508,4,6,1,90,208,208
20050801,200508,4,6,1,91,-166,-166
20050801,200508,4,6,1,92,278,278
20050801,200508,4,6,1,94,7818,7818
20050801,200508,4,6,1,101,262220,262220
20050801,200508,6,6,1,52,7300,7300
20050801,200508,6,6,1,53,7300,7300
20050801,200508,6,6,1,54,1219,1219
20050801,200508,6,6,1,56,92016,92016
20050801,200508,6,6,1,57,9125,9125
20050801,200508,6,6,1,60,16692,16692
20050801,200508,6,6,1,61,1335,1335
20050801,200508,6,6,1,62,1335,1335
20050801,200508,6,6,1,63,11863,11863
20050801,200508,6,6,1,65,273,273
20050801,200508,6,6,1,66,248,248
20050801,200508,6,6,1,67,125,125
20050801,200508,6,6,1,68,94,94
20050801,200508,6,6,1,69,27,27
20050801,200508,6,6,1,71,20,20
20050801,200508,6,6,1,72,949,949
20050801,200508,6,6,1,73,172,172
20050801,200508,6,6,1,74,144,144
20050801,200508,6,6,1,76,2135,2135
20050801,200508,6,6,1,77,358,358
20050801,200508,6,6,1,78,107,107
20050801,200508,6,6,1,80,405,405
20050801,200508,6,6,1,81,251,251
20050801,200508,6,6,1,82,25,25
20050801,200508,6,6,1,83,88,88
