DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20071201,200712,8,6,1,52,103740.89,103688.6
20071201,200712,8,6,1,53,12967.99,12961.45
20071201,200712,8,6,1,54,1648.08,1647.25
20071201,200712,8,6,1,56,318982.78,318822.01
20071201,200712,8,6,1,57,77805.56,77766.35
20071201,200712,8,6,1,60,60776.46,60745.83
20071201,200712,8,6,1,61,6860.3,6856.84
20071201,200712,8,6,1,62,4366.31,4364.11
20071201,200712,8,6,1,63,25934.9,25921.83
20071201,200712,8,6,1,65,704.12,703.77
20071201,200712,8,6,1,66,640.49,640.17
20071201,200712,8,6,1,67,328.36,328.19
20071201,200712,8,6,1,68,243.51,243.39
20071201,200712,8,6,1,69,70.78,70.74
20071201,200712,8,6,1,71,110.17,110.11
20071201,200712,8,6,1,72,1296.56,1295.91
20071201,200712,8,6,1,73,473.82,473.58
20071201,200712,8,6,1,74,516.24,515.98
20071201,200712,8,6,1,76,10651.28,10645.91
20071201,200712,8,6,1,77,1058.68,1058.15
20071201,200712,8,6,1,78,314.72,314.56
20071201,200712,8,6,1,80,1196.56,1195.96
20071201,200712,8,6,1,81,740.49,740.12
20071201,200712,8,6,1,82,73.81,73.77
20071201,200712,8,6,1,83,254.12,253.99
20071201,200712,8,6,1,84,213.21,213.1
20071201,200712,8,6,1,85,202.6,202.5
20071201,200712,8,6,1,87,1092.01,1091.46
20071201,200712,8,6,1,89,208.66,208.55
20071201,200712,8,6,1,90,320.78,320.62
20071201,200712,8,6,1,91,-254.97,-254.84
20071201,200712,8,6,1,92,426.85,426.63
20071201,200712,8,6,1,94,93286.15,93239.13
20071201,200712,8,6,1,101,1296752.52,1296098.96
20071201,200712,7,6,1,52,37554,37554
20071201,200712,7,6,1,54,1384,1384
20071201,200712,7,6,1,56,211238,211238
20071201,200712,7,6,1,57,18777,18777
20071201,200712,7,6,1,60,57960,57960
20071201,200712,7,6,1,61,5352,5352
20071201,200712,7,6,1,62,4757,4757
20071201,200712,7,6,1,63,31295,31295
20071201,200712,7,6,1,65,792,792
20071201,200712,7,6,1,66,720,720
20071201,200712,7,6,1,67,360,360
20071201,200712,7,6,1,68,276,276
20071201,200712,7,6,1,69,79,79
20071201,200712,7,6,1,71,124,124
20071201,200712,7,6,1,72,1251,1251
20071201,200712,7,6,1,73,514,514
20071201,200712,7,6,1,74,397,397
20071201,200712,7,6,1,76,5607,5607
20071201,200712,7,6,1,77,1080,1080
20071201,200712,7,6,1,78,328,328
20071201,200712,7,6,1,80,1373,1373
20071201,200712,7,6,1,81,850,850
20071201,200712,7,6,1,82,89,89
20071201,200712,7,6,1,83,311,311
20071201,200712,7,6,1,84,280,280
20071201,200712,7,6,1,85,249,249
20071201,200712,7,6,1,87,1080,1080
20071201,200712,7,6,1,89,274,274
20071201,200712,7,6,1,90,421,421
20071201,200712,7,6,1,91,-337,-337
20071201,200712,7,6,1,92,561,561
20071201,200712,7,6,1,94,49541,49541
20071201,200712,7,6,1,101,625909,625909
20071201,200712,3,6,1,52,7829,7829
20071201,200712,3,6,1,53,15658,15658
20071201,200712,3,6,1,54,1508,1508
20071201,200712,3,6,1,56,116199,116199
20071201,200712,3,6,1,57,11744,11744
20071201,200712,3,6,1,60,43953,43953
20071201,200712,3,6,1,61,4510,4510
20071201,200712,3,6,1,62,2255,2255
20071201,200712,3,6,1,63,5872,5872
20071201,200712,3,6,1,65,452,452
20071201,200712,3,6,1,66,410,410
20071201,200712,3,6,1,67,221,221
20071201,200712,3,6,1,68,168,168
20071201,200712,3,6,1,69,45,45
20071201,200712,3,6,1,71,68,68
20071201,200712,3,6,1,72,587,587
20071201,200712,3,6,1,73,355,355
20071201,200712,3,6,1,74,236,236
20071201,200712,3,6,1,76,2615,2615
20071201,200712,3,6,1,77,860,860
20071201,200712,3,6,1,78,266,266
20071201,200712,3,6,1,80,1025,1025
20071201,200712,3,6,1,81,635,635
20071201,200712,3,6,1,82,62,62
20071201,200712,3,6,1,83,215,215
20071201,200712,3,6,1,84,180,180
20071201,200712,3,6,1,85,172,172
20071201,200712,3,6,1,87,945,945
20071201,200712,3,6,1,89,235,235
20071201,200712,3,6,1,90,361,361
20071201,200712,3,6,1,91,-289,-289
20071201,200712,3,6,1,92,481,481
20071201,200712,3,6,1,94,2735,2735
20071201,200712,3,6,1,101,391472,391472
20071201,200712,5,6,1,52,17756,17756
20071201,200712,5,6,1,53,17756,17756
20071201,200712,5,6,1,54,631,631
20071201,200712,5,6,1,56,123781,123781
20071201,200712,5,6,1,57,26634,26634
20071201,200712,5,6,1,60,55973,55973
20071201,200712,5,6,1,61,5743,5743
20071201,200712,5,6,1,62,4595,4595
20071201,200712,5,6,1,63,7990,7990
20071201,200712,5,6,1,65,842,842
20071201,200712,5,6,1,66,766,766
20071201,200712,5,6,1,67,386,386
20071201,200712,5,6,1,68,293,293
20071201,200712,5,6,1,69,84,84
20071201,200712,5,6,1,71,122,122
20071201,200712,5,6,1,72,399,399
20071201,200712,5,6,1,73,532,532
20071201,200712,5,6,1,74,388,388
20071201,200712,5,6,1,76,3894,3894
20071201,200712,5,6,1,77,1085,1085
20071201,200712,5,6,1,78,306,306
20071201,200712,5,6,1,80,1229,1229
20071201,200712,5,6,1,81,761,761
20071201,200712,5,6,1,82,76,76
20071201,200712,5,6,1,83,266,266
20071201,200712,5,6,1,84,231,231
20071201,200712,5,6,1,85,212,212
20071201,200712,5,6,1,87,1053,1053
20071201,200712,5,6,1,89,251,251
20071201,200712,5,6,1,90,386,386
20071201,200712,5,6,1,91,-309,-309
20071201,200712,5,6,1,92,514,514
20071201,200712,5,6,1,94,29715,29715
20071201,200712,5,6,1,101,443914,443914
20071201,200712,4,6,1,52,43426,43426
20071201,200712,4,6,1,53,10856,10856
20071201,200712,4,6,1,54,75,75
20071201,200712,4,6,1,56,152193,152193
20071201,200712,4,6,1,57,8142,8142
20071201,200712,4,6,1,60,52118,52118
20071201,200712,4,6,1,61,5882,5882
20071201,200712,4,6,1,62,3208,3208
20071201,200712,4,6,1,63,27141,27141
20071201,200712,4,6,1,65,583,583
20071201,200712,4,6,1,66,530,530
20071201,200712,4,6,1,67,275,275
20071201,200712,4,6,1,68,209,209
20071201,200712,4,6,1,69,58,58
20071201,200712,4,6,1,71,85,85
20071201,200712,4,6,1,72,1085,1085
20071201,200712,4,6,1,73,414,414
20071201,200712,4,6,1,74,337,337
20071201,200712,4,6,1,76,4648,4648
20071201,200712,4,6,1,77,940,940
20071201,200712,4,6,1,78,286,286
20071201,200712,4,6,1,80,1120,1120
20071201,200712,4,6,1,81,693,693
20071201,200712,4,6,1,82,68,68
20071201,200712,4,6,1,83,240,240
20071201,200712,4,6,1,84,206,206
20071201,200712,4,6,1,85,192,192
20071201,200712,4,6,1,87,990,990
20071201,200712,4,6,1,89,202,202
20071201,200712,4,6,1,90,310,310
20071201,200712,4,6,1,91,-248,-248
20071201,200712,4,6,1,92,413,413
20071201,200712,4,6,1,94,39746,39746
20071201,200712,4,6,1,101,542828,542828
20071201,200712,6,6,1,52,4444,4444
20071201,200712,6,6,1,53,8888,8888
20071201,200712,6,6,1,54,36,36
20071201,200712,6,6,1,56,90882,90882
20071201,200712,6,6,1,57,3333,3333
20071201,200712,6,6,1,60,20845,20845
20071201,200712,6,6,1,61,1924,1924
20071201,200712,6,6,1,62,1497,1497
20071201,200712,6,6,1,63,4278,4278
20071201,200712,6,6,1,65,254,254
20071201,200712,6,6,1,66,231,231
20071201,200712,6,6,1,67,118,118
20071201,200712,6,6,1,68,89,89
20071201,200712,6,6,1,69,25,25
20071201,200712,6,6,1,71,39,39
20071201,200712,6,6,1,72,171,171
20071201,200712,6,6,1,73,171,171
20071201,200712,6,6,1,74,141,141
20071201,200712,6,6,1,76,879,879
20071201,200712,6,6,1,77,374,374
20071201,200712,6,6,1,78,113,113
20071201,200712,6,6,1,80,458,458
20071201,200712,6,6,1,81,284,284
20071201,200712,6,6,1,82,29,29
20071201,200712,6,6,1,83,102,102
20071201,200712,6,6,1,84,89,89
20071201,200712,6,6,1,85,81,81
20071201,200712,6,6,1,87,382,382
20071201,200712,6,6,1,89,226,226
20071201,200712,6,6,1,90,346,346
20071201,200712,6,6,1,91,-277,-277
20071201,200712,6,6,1,92,462,462
20071201,200712,6,6,1,101,222214,222214
20071201,200712,11,6,1,52,15809.56,23003.29
20071201,200712,11,6,1,54,1113.55,1620.24
20071201,200712,11,6,1,56,45584.59,66326.67
20071201,200712,11,6,1,57,2964.64,4313.62
20071201,200712,11,6,1,60,23589.5,34323.29
20071201,200712,11,6,1,61,1935.9,2816.78
20071201,200712,11,6,1,62,2419.95,3521.09
20071201,200712,11,6,1,63,4624.25,6728.39
20071201,200712,11,6,1,65,419.92,610.99
20071201,200712,11,6,1,66,381.62,555.27
20071201,200712,11,6,1,67,190.12,276.63
20071201,200712,11,6,1,68,145.44,211.62
20071201,200712,11,6,1,69,42.25,61.47
20071201,200712,11,6,1,71,65.65,95.52
20071201,200712,11,6,1,72,153.95,224
20071201,200712,11,6,1,73,253.96,369.52
20071201,200712,11,6,1,74,364.6,530.5
20071201,200712,11,6,1,76,1600.79,2329.19
20071201,200712,11,6,1,77,484.81,705.41
20071201,200712,11,6,1,78,128.42,186.85
20071201,200712,11,6,1,80,480.56,699.23
20071201,200712,11,6,1,81,298.64,434.53
20071201,200712,11,6,1,82,30.55,44.45
20071201,200712,11,6,1,83,101.82,148.15
20071201,200712,11,6,1,84,84.8,123.39
20071201,200712,11,6,1,85,82.68,120.3
20071201,200712,11,6,1,87,448.64,652.78
20071201,200712,11,6,1,89,106.08,154.35
20071201,200712,11,6,1,90,163.53,237.94
20071201,200712,11,6,1,91,-129.03,-187.74
20071201,200712,11,6,1,92,217.78,316.88
20071201,200712,11,6,1,94,15265.94,22212.31
20071201,200712,11,6,1,101,197606.57,287522.3
20071201,200712,12,6,1,52,8184.95,11909.3
20071201,200712,12,6,1,54,55.02,80.06
20071201,200712,12,6,1,56,70330.79,102332.99
20071201,200712,12,6,1,57,3069.97,4466.88
20071201,200712,12,6,1,60,32298.17,46994.61
20071201,200712,12,6,1,61,3645.51,5304.3
20071201,200712,12,6,1,62,2651.87,3858.53
20071201,200712,12,6,1,63,4092.32,5954.42
20071201,200712,12,6,1,65,428.43,623.38
20071201,200712,12,6,1,66,389.06,566.09
20071201,200712,12,6,1,67,198.64,289.03
20071201,200712,12,6,1,68,147.57,214.72
20071201,200712,12,6,1,69,43.31,63.02
20071201,200712,12,6,1,71,66.72,97.08
20071201,200712,12,6,1,72,818.86,1191.46
20071201,200712,12,6,1,73,274.17,398.92
20071201,200712,12,6,1,74,391.19,569.19
20071201,200712,12,6,1,76,1976.33,2875.61
20071201,200712,12,6,1,77,580.56,844.73
20071201,200712,12,6,1,78,192.25,279.73
20071201,200712,12,6,1,80,738.01,1073.82
20071201,200712,12,6,1,81,457.15,665.16
20071201,200712,12,6,1,82,48.63,70.76
20071201,200712,12,6,1,83,168.85,245.68
20071201,200712,12,6,1,84,153.95,224
20071201,200712,12,6,1,85,134.8,196.14
20071201,200712,12,6,1,87,575.24,836.99
20071201,200712,12,6,1,89,149.7,217.82
20071201,200712,12,6,1,90,230.55,335.46
20071201,200712,12,6,1,91,-183.28,-266.68
20071201,200712,12,6,1,92,307.15,446.91
20071201,200712,12,6,1,94,15214.87,22138
20071201,200712,12,6,1,101,204613.08,297716.94
20071201,200712,13,6,1,52,13634.84,11889.51
20071201,200712,13,6,1,53,22724.48,19815.63
20071201,200712,13,6,1,54,139.85,121.95
20071201,200712,13,6,1,56,197185.63,171944.88
20071201,200712,13,6,1,57,20452.51,17834.49
20071201,200712,13,6,1,60,33572.05,29274.66
20071201,200712,13,6,1,61,3789.04,3304.02
20071201,200712,13,6,1,62,2411.82,2103.09
20071201,200712,13,6,1,63,13634.84,11889.51
20071201,200712,13,6,1,65,401.26,349.9
