DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20080501,200805,8,6,1,52,21569.66,21568.97
20080501,200805,8,6,1,53,28757.68,28756.76
20080501,200805,8,6,1,54,3598.12,3598
20080501,200805,8,6,1,56,257966.49,257958.24
20080501,200805,8,6,1,57,43138.25,43136.87
20080501,200805,8,6,1,60,57988.53,57986.67
20080501,200805,8,6,1,61,5355.73,5355.56
20080501,200805,8,6,1,62,5951.19,5951
20080501,200805,8,6,1,63,14380.14,14379.68
20080501,200805,8,6,1,65,1079.89,1079.86
20080501,200805,8,6,1,66,981.4,981.37
20080501,200805,8,6,1,67,485.94,485.92
20080501,200805,8,6,1,68,364.72,364.71
20080501,200805,8,6,1,69,108.66,108.66
20080501,200805,8,6,1,71,158.66,158.65
20080501,200805,8,6,1,72,1438.99,1438.94
20080501,200805,8,6,1,73,631.4,631.38
20080501,200805,8,6,1,74,711.7,711.68
20080501,200805,8,6,1,76,6993.64,6993.42
20080501,200805,8,6,1,77,1201.1,1201.06
20080501,200805,8,6,1,78,335.94,335.93
20080501,200805,8,6,1,80,1323.83,1323.79
20080501,200805,8,6,1,81,819.28,819.25
20080501,200805,8,6,1,82,84.42,84.42
20080501,200805,8,6,1,83,296.54,296.53
20080501,200805,8,6,1,84,261.69,261.68
20080501,200805,8,6,1,85,237.45,237.44
20080501,200805,8,6,1,87,1092.01,1091.98
20080501,200805,8,6,1,89,255.63,255.62
20080501,200805,8,6,1,90,393.51,393.5
20080501,200805,8,6,1,91,-312.55,-312.54
20080501,200805,8,6,1,92,523.82,523.8
20080501,200805,8,6,1,94,43023.09,43021.71
20080501,200805,8,6,1,101,718975.08,718952.07
20080501,200805,7,6,1,52,30461,30461
20080501,200805,7,6,1,53,30461,30461
20080501,200805,7,6,1,54,13604,13604
20080501,200805,7,6,1,56,186717,186717
20080501,200805,7,6,1,60,49680,49680
20080501,200805,7,6,1,61,4078,4078
20080501,200805,7,6,1,62,3058,3058
20080501,200805,7,6,1,63,38077,38077
20080501,200805,7,6,1,65,660,660
20080501,200805,7,6,1,66,600,600
20080501,200805,7,6,1,67,312,312
20080501,200805,7,6,1,68,228,228
20080501,200805,7,6,1,69,66,66
20080501,200805,7,6,1,71,93,93
20080501,200805,7,6,1,72,761,761
20080501,200805,7,6,1,73,452,452
20080501,200805,7,6,1,74,354,354
20080501,200805,7,6,1,76,6424,6424
20080501,200805,7,6,1,77,1036,1036
20080501,200805,7,6,1,78,325,325
20080501,200805,7,6,1,80,1348,1348
20080501,200805,7,6,1,81,834,834
20080501,200805,7,6,1,82,87,87
20080501,200805,7,6,1,83,303,303
20080501,200805,7,6,1,84,271,271
20080501,200805,7,6,1,85,242,242
20080501,200805,7,6,1,87,1080,1080
20080501,200805,7,6,1,89,265,265
20080501,200805,7,6,1,90,406,406
20080501,200805,7,6,1,91,-325,-325
20080501,200805,7,6,1,92,542,542
20080501,200805,7,6,1,94,58841,58841
20080501,200805,7,6,1,101,761544,761544
20080501,200805,3,6,1,52,5098,5098
20080501,200805,3,6,1,53,7647,7647
20080501,200805,3,6,1,54,2823,2823
20080501,200805,3,6,1,56,83580,83580
20080501,200805,3,6,1,57,7647,7647
20080501,200805,3,6,1,60,48128,48128
20080501,200805,3,6,1,61,4444,4444
20080501,200805,3,6,1,62,4938,4938
20080501,200805,3,6,1,63,9559,9559
20080501,200805,3,6,1,65,945,945
20080501,200805,3,6,1,66,860,860
20080501,200805,3,6,1,67,428,428
20080501,200805,3,6,1,68,315,315
20080501,200805,3,6,1,69,95,95
20080501,200805,3,6,1,71,146,146
20080501,200805,3,6,1,72,191,191
20080501,200805,3,6,1,73,556,556
20080501,200805,3,6,1,74,370,370
20080501,200805,3,6,1,76,2259,2259
20080501,200805,3,6,1,77,1094,1094
20080501,200805,3,6,1,78,302,302
20080501,200805,3,6,1,80,1287,1287
20080501,200805,3,6,1,81,797,797
20080501,200805,3,6,1,82,83,83
20080501,200805,3,6,1,83,292,292
20080501,200805,3,6,1,84,263,263
20080501,200805,3,6,1,85,233,233
20080501,200805,3,6,1,87,1013,1013
20080501,200805,3,6,1,89,343,343
20080501,200805,3,6,1,90,526,526
20080501,200805,3,6,1,91,-421,-421
20080501,200805,3,6,1,92,702,702
20080501,200805,3,6,1,94,2020,2020
20080501,200805,3,6,1,101,254915,254915
20080501,200805,5,6,1,52,24972,24972
20080501,200805,5,6,1,53,12486,12486
20080501,200805,5,6,1,54,6729,6729
20080501,200805,5,6,1,56,123371,123371
20080501,200805,5,6,1,57,24972,24972
20080501,200805,5,6,1,60,55973,55973
20080501,200805,5,6,1,61,6891,6891
20080501,200805,5,6,1,62,4020,4020
20080501,200805,5,6,1,63,14983,14983
20080501,200805,5,6,1,65,690,690
20080501,200805,5,6,1,66,627,627
20080501,200805,5,6,1,67,328,328
20080501,200805,5,6,1,68,246,246
20080501,200805,5,6,1,69,69,69
20080501,200805,5,6,1,71,106,106
20080501,200805,5,6,1,72,749,749
20080501,200805,5,6,1,73,471,471
20080501,200805,5,6,1,74,338,338
20080501,200805,5,6,1,76,3510,3510
20080501,200805,5,6,1,77,1031,1031
20080501,200805,5,6,1,78,299,299
20080501,200805,5,6,1,80,1155,1155
20080501,200805,5,6,1,81,715,715
20080501,200805,5,6,1,82,70,70
20080501,200805,5,6,1,83,248,248
20080501,200805,5,6,1,84,208,208
20080501,200805,5,6,1,85,198,198
20080501,200805,5,6,1,87,1053,1053
20080501,200805,5,6,1,89,226,226
20080501,200805,5,6,1,90,347,347
20080501,200805,5,6,1,91,-278,-278
20080501,200805,5,6,1,92,462,462
20080501,200805,5,6,1,94,29169,29169
20080501,200805,5,6,1,101,416200,416200
20080501,200805,4,6,1,52,26915,26915
20080501,200805,4,6,1,53,26915,26915
20080501,200805,4,6,1,54,2656,2656
20080501,200805,4,6,1,56,120144,120144
20080501,200805,4,6,1,57,20186,20186
20080501,200805,4,6,1,60,49680,49680
20080501,200805,4,6,1,61,5607,5607
20080501,200805,4,6,1,62,5097,5097
20080501,200805,4,6,1,63,17943,17943
20080501,200805,4,6,1,65,1020,1020
20080501,200805,4,6,1,66,928,928
20080501,200805,4,6,1,67,456,456
20080501,200805,4,6,1,68,348,348
20080501,200805,4,6,1,69,102,102
20080501,200805,4,6,1,71,156,156
20080501,200805,4,6,1,72,897,897
20080501,200805,4,6,1,73,608,608
20080501,200805,4,6,1,74,480,480
20080501,200805,4,6,1,76,4523,4523
20080501,200805,4,6,1,77,1166,1166
20080501,200805,4,6,1,78,330,330
20080501,200805,4,6,1,80,1386,1386
20080501,200805,4,6,1,81,858,858
20080501,200805,4,6,1,82,91,91
20080501,200805,4,6,1,83,317,317
20080501,200805,4,6,1,84,288,288
20080501,200805,4,6,1,85,253,253
20080501,200805,4,6,1,87,1080,1080
20080501,200805,4,6,1,89,281,281
20080501,200805,4,6,1,90,432,432
