DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20070801,200708,8,6,1,52,52897.52,50015.19
20070801,200708,8,6,1,53,31738.04,30008.67
20070801,200708,8,6,1,54,21360.57,20196.65
20070801,200708,8,6,1,56,319243.39,301848.14
20070801,200708,8,6,1,57,47608.03,45013.92
20070801,200708,8,6,1,60,41400.34,39144.48
20070801,200708,8,6,1,61,3823.88,3615.52
20070801,200708,8,6,1,62,2123.85,2008.12
20070801,200708,8,6,1,63,52897.52,50015.19
20070801,200708,8,6,1,65,382.91,362.05
20070801,200708,8,6,1,66,348.06,329.09
20070801,200708,8,6,1,67,182.9,172.93
20070801,200708,8,6,1,68,137.45,129.96
20070801,200708,8,6,1,69,38.96,36.84
20070801,200708,8,6,1,71,60.17,56.89
20070801,200708,8,6,1,72,2116.27,2000.96
20070801,200708,8,6,1,73,296.54,280.38
20070801,200708,8,6,1,74,393.51,372.07
20070801,200708,8,6,1,76,8026.99,7589.61
20070801,200708,8,6,1,77,737.46,697.28
20070801,200708,8,6,1,78,252.6,238.84
20070801,200708,8,6,1,80,955.64,903.57
20070801,200708,8,6,1,81,592,559.74
20070801,200708,8,6,1,82,61.69,58.33
20070801,200708,8,6,1,83,211.69,200.16
20070801,200708,8,6,1,84,184.42,174.37
20070801,200708,8,6,1,85,169.27,160.05
20070801,200708,8,6,1,87,819.28,774.64
20070801,200708,8,6,1,89,179.87,170.07
20070801,200708,8,6,1,90,275.33,260.33
20070801,200708,8,6,1,91,-218.61,-206.7
20070801,200708,8,6,1,92,367.75,347.71
20070801,200708,8,6,1,94,75307.03,71203.63
20070801,200708,8,6,1,101,1057963.22,1000315.86
20070801,200708,7,6,1,52,67118,67118
20070801,200708,7,6,1,53,38353,38353
20070801,200708,7,6,1,54,8163,8163
20070801,200708,7,6,1,56,226098,226098
20070801,200708,7,6,1,57,71912,71912
20070801,200708,7,6,1,60,56810,56810
20070801,200708,7,6,1,61,5829,5829
