DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20080101,200801,8,6,1,52,34501.72,34106.81
20080101,200801,8,6,1,53,25875.81,25579.64
20080101,200801,8,6,1,54,34.42,34.03
20080101,200801,8,6,1,56,121470.01,120079.66
20080101,200801,8,6,1,57,12939.2,12791.1
20080101,200801,8,6,1,60,50739.91,50159.14
20080101,200801,8,6,1,61,5726.95,5661.4
20080101,200801,8,6,1,62,2604.16,2574.35
20080101,200801,8,6,1,63,12939.2,12791.1
20080101,200801,8,6,1,65,570.79,564.26
20080101,200801,8,6,1,66,519.27,513.33
20080101,200801,8,6,1,67,279.87,276.67
20080101,200801,8,6,1,68,207.15,204.78
20080101,200801,8,6,1,69,58.66,57.99
20080101,200801,8,6,1,71,79.87,78.96
20080101,200801,8,6,1,72,863.22,853.34
20080101,200801,8,6,1,73,425.33,420.46
20080101,200801,8,6,1,74,448.06,442.93
20080101,200801,8,6,1,76,3772.36,3729.18
20080101,200801,8,6,1,77,1014.74,1003.13
20080101,200801,8,6,1,78,316.24,312.62
20080101,200801,8,6,1,80,1210.19,1196.34
20080101,200801,8,6,1,81,749.58,741
20080101,200801,8,6,1,82,73.81,72.97
20080101,200801,8,6,1,83,257.15,254.21
20080101,200801,8,6,1,84,219.27,216.76
20080101,200801,8,6,1,85,205.63,203.28
20080101,200801,8,6,1,87,1092.01,1079.51
20080101,200801,8,6,1,89,213.21,210.77
20080101,200801,8,6,1,90,328.36,324.6
20080101,200801,8,6,1,91,-261.04,-258.05
20080101,200801,8,6,1,92,437.45,432.44
20080101,200801,8,6,1,94,28953.14,28621.74
20080101,200801,8,6,1,101,431271.24,426334.91
20080101,200801,7,6,1,52,28867,28867
20080101,200801,7,6,1,53,9622,9622
20080101,200801,7,6,1,54,563,563
20080101,200801,7,6,1,56,120728,120728
20080101,200801,7,6,1,60,53820,53820
20080101,200801,7,6,1,61,5522,5522
20080101,200801,7,6,1,62,4970,4970
20080101,200801,7,6,1,63,9622,9622
20080101,200801,7,6,1,65,962,962
20080101,200801,7,6,1,66,875,875
20080101,200801,7,6,1,67,442,442
20080101,200801,7,6,1,68,325,325
20080101,200801,7,6,1,69,96,96
20080101,200801,7,6,1,71,152,152
20080101,200801,7,6,1,72,1924,1924
20080101,200801,7,6,1,73,591,591
20080101,200801,7,6,1,74,439,439
20080101,200801,7,6,1,76,4678,4678
20080101,200801,7,6,1,77,1216,1216
20080101,200801,7,6,1,78,334,334
20080101,200801,7,6,1,80,1296,1296
20080101,200801,7,6,1,81,802,802
20080101,200801,7,6,1,82,79,79
20080101,200801,7,6,1,83,278,278
