DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20070301,200703,8,6,1,52,28663.74,24528.45
20070301,200703,8,6,1,54,105.63,90.39
20070301,200703,8,6,1,56,189837.95,162450.22
20070301,200703,8,6,1,57,35829.02,30660
20070301,200703,8,6,1,60,35879.02,30702.79
20070301,200703,8,6,1,61,3313.26,2835.26
20070301,200703,8,6,1,62,2208.7,1890.05
20070301,200703,8,6,1,63,35829.02,30660
20070301,200703,8,6,1,65,316.24,270.62
20070301,200703,8,6,1,66,287.45,245.98
20070301,200703,8,6,1,67,146.54,125.4
20070301,200703,8,6,1,68,110.17,94.28
20070301,200703,8,6,1,69,32.9,28.15
20070301,200703,8,6,1,71,48.05,41.12
20070301,200703,8,6,1,72,1432.93,1226.2
20070301,200703,8,6,1,73,220.78,188.93
20070301,200703,8,6,1,74,434.42,371.75
20070301,200703,8,6,1,76,5673.91,4855.34
20070301,200703,8,6,1,77,513.21,439.17
20070301,200703,8,6,1,78,196.54,168.19
20070301,200703,8,6,1,80,701.09,599.94
20070301,200703,8,6,1,81,434.42,371.75
20070301,200703,8,6,1,82,46.54,39.83
20070301,200703,8,6,1,83,158.66,135.77
20070301,200703,8,6,1,84,145.02,124.1
20070301,200703,8,6,1,85,126.84,108.54
20070301,200703,8,6,1,87,546.55,467.7
20070301,200703,8,6,1,89,141.99,121.51
20070301,200703,8,6,1,90,216.24,185.04
20070301,200703,8,6,1,91,-171.64,-146.88
20070301,200703,8,6,1,92,288.97,247.28
20070301,200703,8,6,1,94,86032.99,73621.1
20070301,200703,8,6,1,101,716599.28,613216.22
20070301,200703,7,6,1,52,25312,25312
20070301,200703,7,6,1,53,12656,12656
20070301,200703,7,6,1,54,1254,1254
20070301,200703,7,6,1,56,105197,105197
20070301,200703,7,6,1,57,52734,52734
20070301,200703,7,6,1,60,63388,63388
20070301,200703,7,6,1,61,5203,5203
20070301,200703,7,6,1,62,3902,3902
20070301,200703,7,6,1,63,16875,16875
20070301,200703,7,6,1,65,520,520
20070301,200703,7,6,1,66,473,473
20070301,200703,7,6,1,67,250,250
