DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20060801,200608,8,6,1,52,60537.06,54093.37
20060801,200608,8,6,1,53,90807.32,81141.61
20060801,200608,8,6,1,54,53353.59,47674.53
20060801,200608,8,6,1,56,308791.68,275923.28
20060801,200608,8,6,1,57,90807.32,81141.61
20060801,200608,8,6,1,60,47568.63,42505.33
20060801,200608,8,6,1,61,4881.48,4361.89
20060801,200608,8,6,1,62,3905.7,3489.97
20060801,200608,8,6,1,63,48429.26,43274.35
20060801,200608,8,6,1,65,523.82,468.06
20060801,200608,8,6,1,66,475.33,424.73
20060801,200608,8,6,1,67,243.51,217.59
20060801,200608,8,6,1,68,182.9,163.43
20060801,200608,8,6,1,69,54.11,48.35
20060801,200608,8,6,1,71,79.87,71.37
20060801,200608,8,6,1,72,1211.71,1082.73
20060801,200608,8,6,1,73,335.94,300.18
20060801,200608,8,6,1,74,557.15,497.85
20060801,200608,8,6,1,76,10266.42,9173.64
20060801,200608,8,6,1,77,696.55,622.41
20060801,200608,8,6,1,78,205.63,183.74
20060801,200608,8,6,1,80,764.73,683.33
20060801,200608,8,6,1,81,473.82,423.39
20060801,200608,8,6,1,82,48.05,42.94
20060801,200608,8,6,1,83,166.24,148.55
20060801,200608,8,6,1,84,141.99,126.88
20060801,200608,8,6,1,85,132.9,118.75
20060801,200608,8,6,1,87,682.91,610.22
20060801,200608,8,6,1,89,138.96,124.17
20060801,200608,8,6,1,90,211.69,189.16
20060801,200608,8,6,1,91,-167.1,-149.31
20060801,200608,8,6,1,92,282.9,252.79
20060801,200608,8,6,1,94,118582.08,105959.97
20060801,200608,8,6,1,101,1210750.91,1081876.16
20060801,200608,7,6,1,52,21850,21850
20060801,200608,7,6,1,53,32775,32775
20060801,200608,7,6,1,54,39190,39190
20060801,200608,7,6,1,56,266350,266350
20060801,200608,7,6,1,57,109251,109251
20060801,200608,7,6,1,60,64584,64584
20060801,200608,7,6,1,61,5964,5964
20060801,200608,7,6,1,62,3976,3976
20060801,200608,7,6,1,63,32775,32775
20060801,200608,7,6,1,65,520,520
20060801,200608,7,6,1,66,473,473
20060801,200608,7,6,1,67,250,250
20060801,200608,7,6,1,68,180,180
20060801,200608,7,6,1,69,52,52
20060801,200608,7,6,1,71,78,78
20060801,200608,7,6,1,72,1092,1092
20060801,200608,7,6,1,73,364,364
20060801,200608,7,6,1,74,327,327
20060801,200608,7,6,1,76,8778,8778
20060801,200608,7,6,1,77,855,855
20060801,200608,7,6,1,78,264,264
20060801,200608,7,6,1,80,1039,1039
20060801,200608,7,6,1,81,643,643
20060801,200608,7,6,1,82,65,65
20060801,200608,7,6,1,83,227,227
20060801,200608,7,6,1,84,196,196
20060801,200608,7,6,1,85,182,182
20060801,200608,7,6,1,87,900,900
20060801,200608,7,6,1,89,191,191
20060801,200608,7,6,1,90,294,294
20060801,200608,7,6,1,91,-235,-235
20060801,200608,7,6,1,92,392,392
20060801,200608,7,6,1,94,110898,110898
20060801,200608,7,6,1,101,1092511,1092511
20060801,200608,3,6,1,52,30140,30140
20060801,200608,3,6,1,54,32181,32181
20060801,200608,3,6,1,56,143041,143041
20060801,200608,3,6,1,57,30140,30140
20060801,200608,3,6,1,60,67095,67095
20060801,200608,3,6,1,61,6884,6884
20060801,200608,3,6,1,62,5507,5507
20060801,200608,3,6,1,63,12056,12056
20060801,200608,3,6,1,65,726,726
20060801,200608,3,6,1,66,660,660
20060801,200608,3,6,1,67,341,341
20060801,200608,3,6,1,68,253,253
20060801,200608,3,6,1,69,73,73
20060801,200608,3,6,1,71,114,114
20060801,200608,3,6,1,72,1205,1205
20060801,200608,3,6,1,73,471,471
20060801,200608,3,6,1,74,395,395
20060801,200608,3,6,1,76,5426,5426
20060801,200608,3,6,1,77,999,999
20060801,200608,3,6,1,78,285,285
20060801,200608,3,6,1,80,1108,1108
20060801,200608,3,6,1,81,686,686
20060801,200608,3,6,1,82,68,68
20060801,200608,3,6,1,83,237,237
20060801,200608,3,6,1,84,204,204
20060801,200608,3,6,1,85,190,190
20060801,200608,3,6,1,87,990,990
20060801,200608,3,6,1,89,200,200
20060801,200608,3,6,1,90,306,306
20060801,200608,3,6,1,91,-245,-245
20060801,200608,3,6,1,92,409,409
20060801,200608,3,6,1,94,18744,18744
20060801,200608,3,6,1,101,602808,602808
20060801,200608,5,6,1,52,34435,34435
20060801,200608,5,6,1,53,22137,22137
20060801,200608,5,6,1,54,10754,10754
20060801,200608,5,6,1,56,103936,103936
20060801,200608,5,6,1,57,12298,12298
20060801,200608,5,6,1,60,36239,36239
20060801,200608,5,6,1,61,2975,2975
20060801,200608,5,6,1,62,2231,2231
20060801,200608,5,6,1,63,7379,7379
20060801,200608,5,6,1,65,318,318
20060801,200608,5,6,1,66,289,289
20060801,200608,5,6,1,67,150,150
20060801,200608,5,6,1,68,114,114
20060801,200608,5,6,1,69,32,32
20060801,200608,5,6,1,71,47,47
20060801,200608,5,6,1,72,368,368
20060801,200608,5,6,1,73,226,226
20060801,200608,5,6,1,74,240,240
20060801,200608,5,6,1,76,3089,3089
20060801,200608,5,6,1,77,513,513
20060801,200608,5,6,1,78,154,154
