DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20060601,200606,8,6,1,52,22999.99,20650.59
20060601,200606,8,6,1,53,22999.99,20650.59
20060601,200606,8,6,1,54,125503.42,112683.5
20060601,200606,8,6,1,56,175858.9,157895.27
20060601,200606,8,6,1,57,15333.19,13766.94
20060601,200606,8,6,1,60,34151.72,30663.19
20060601,200606,8,6,1,61,3855.7,3461.85
20060601,200606,8,6,1,62,2102.64,1887.86
20060601,200606,8,6,1,63,18399.91,16520.4
20060601,200606,8,6,1,65,372.3,334.27
20060601,200606,8,6,1,66,337.45,302.98
20060601,200606,8,6,1,67,175.33,157.42
20060601,200606,8,6,1,68,137.45,123.41
20060601,200606,8,6,1,69,38.96,34.98
20060601,200606,8,6,1,71,60.17,54.02
20060601,200606,8,6,1,72,920.8,826.74
20060601,200606,8,6,1,73,276.84,248.56
20060601,200606,8,6,1,74,252.6,226.8
20060601,200606,8,6,1,76,3775.39,3389.74
20060601,200606,8,6,1,77,634.43,569.62
20060601,200606,8,6,1,78,228.36,205.03
20060601,200606,8,6,1,80,843.52,757.36
20060601,200606,8,6,1,81,522.3,468.95
20060601,200606,8,6,1,82,55.63,49.95
20060601,200606,8,6,1,83,191.99,172.38
20060601,200606,8,6,1,84,172.3,154.7
20060601,200606,8,6,1,85,154.11,138.37
20060601,200606,8,6,1,87,682.91,613.15
20060601,200606,8,6,1,89,169.27,151.98
20060601,200606,8,6,1,90,257.15,230.88
20060601,200606,8,6,1,91,-203.46,-182.68
20060601,200606,8,6,1,92,343.51,308.42
20060601,200606,8,6,1,94,27321.29,24530.47
20060601,200606,8,6,1,101,459971.77,412986.57
20060601,200606,7,6,1,52,4891,4891
20060601,200606,7,6,1,53,29347,29347
20060601,200606,7,6,1,54,191059,191059
20060601,200606,7,6,1,56,149398,149398
20060601,200606,7,6,1,57,20380,20380
20060601,200606,7,6,1,60,32844,32844
20060601,200606,7,6,1,61,3370,3370
20060601,200606,7,6,1,62,1685,1685
20060601,200606,7,6,1,63,24456,24456
20060601,200606,7,6,1,65,315,315
20060601,200606,7,6,1,66,286,286
20060601,200606,7,6,1,67,154,154
20060601,200606,7,6,1,68,112,112
20060601,200606,7,6,1,69,32,32
20060601,200606,7,6,1,71,45,45
20060601,200606,7,6,1,72,489,489
20060601,200606,7,6,1,73,236,236
20060601,200606,7,6,1,74,163,163
20060601,200606,7,6,1,76,3921,3921
20060601,200606,7,6,1,77,579,579
20060601,200606,7,6,1,78,200,200
20060601,200606,7,6,1,80,786,786
20060601,200606,7,6,1,81,486,486
20060601,200606,7,6,1,82,50,50
20060601,200606,7,6,1,83,177,177
20060601,200606,7,6,1,84,158,158
20060601,200606,7,6,1,85,141,141
20060601,200606,7,6,1,87,630,630
20060601,200606,7,6,1,89,154,154
20060601,200606,7,6,1,90,237,237
20060601,200606,7,6,1,91,-190,-190
20060601,200606,7,6,1,92,316,316
20060601,200606,7,6,1,94,15638,15638
20060601,200606,7,6,1,101,489125,489125
20060601,200606,3,6,1,52,5483,5483
20060601,200606,3,6,1,53,3655,3655
20060601,200606,3,6,1,54,23431,23431
20060601,200606,3,6,1,56,71696,71696
20060601,200606,3,6,1,57,4569,4569
20060601,200606,3,6,1,60,17227,17227
20060601,200606,3,6,1,61,2121,2121
20060601,200606,3,6,1,62,1768,1768
20060601,200606,3,6,1,63,3655,3655
20060601,200606,3,6,1,65,291,291
20060601,200606,3,6,1,66,264,264
20060601,200606,3,6,1,67,130,130
20060601,200606,3,6,1,68,98,98
20060601,200606,3,6,1,69,29,29
20060601,200606,3,6,1,71,46,46
20060601,200606,3,6,1,72,91,91
20060601,200606,3,6,1,73,173,173
20060601,200606,3,6,1,74,129,129
20060601,200606,3,6,1,76,970,970
