DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20070901,200709,8,6,1,52,52323.27,50951.14
20070901,200709,8,6,1,53,26160.66,25474.62
20070901,200709,8,6,1,54,56202.13,54728.29
20070901,200709,8,6,1,56,322913.16,314445.09
20070901,200709,8,6,1,57,58864.3,57320.64
20070901,200709,8,6,1,60,48788.35,47508.92
20070901,200709,8,6,1,61,5007.24,4875.93
20070901,200709,8,6,1,62,5007.24,4875.93
20070901,200709,8,6,1,63,26160.66,25474.62
20070901,200709,8,6,1,65,870.79,847.95
20070901,200709,8,6,1,66,792,771.23
20070901,200709,8,6,1,67,393.51,383.19
20070901,200709,8,6,1,68,298.06,290.24
20070901,200709,8,6,1,69,87.45,85.16
20070901,200709,8,6,1,71,138.96,135.32
20070901,200709,8,6,1,72,1308.68,1274.36
20070901,200709,8,6,1,73,523.82,510.08
20070901,200709,8,6,1,74,660.18,642.87
20070901,200709,8,6,1,76,11764.94,11456.42
20070901,200709,8,6,1,77,1022.31,995.5
20070901,200709,8,6,1,78,272.3,265.16
20070901,200709,8,6,1,80,1025.34,998.45
20070901,200709,8,6,1,81,634.43,617.79
20070901,200709,8,6,1,82,61.69,60.07
20070901,200709,8,6,1,83,214.72,209.09
20070901,200709,8,6,1,84,178.36,173.68
20070901,200709,8,6,1,85,172.3,167.78
20070901,200709,8,6,1,87,955.64,930.58
20070901,200709,8,6,1,89,173.81,169.25
20070901,200709,8,6,1,90,267.75,260.73
20070901,200709,8,6,1,91,-212.55,-206.98
20070901,200709,8,6,1,92,357.15,347.78
20070901,200709,8,6,1,94,82378.37,80218.08
20070901,200709,8,6,1,101,1308099.7,1273796.09
20070901,200709,7,6,1,52,7559,7559
20070901,200709,7,6,1,53,30239,30239
20070901,200709,7,6,1,54,28356,28356
20070901,200709,7,6,1,56,215095,215095
20070901,200709,7,6,1,57,11339,11339
20070901,200709,7,6,1,60,52118,52118
20070901,200709,7,6,1,61,5882,5882
20070901,200709,7,6,1,62,3743,3743
20070901,200709,7,6,1,63,30239,30239
20070901,200709,7,6,1,65,660,660
20070901,200709,7,6,1,66,600,600
20070901,200709,7,6,1,67,308,308
20070901,200709,7,6,1,68,231,231
20070901,200709,7,6,1,69,66,66
20070901,200709,7,6,1,71,100,100
20070901,200709,7,6,1,72,756,756
20070901,200709,7,6,1,73,443,443
20070901,200709,7,6,1,74,365,365
20070901,200709,7,6,1,76,6466,6466
20070901,200709,7,6,1,77,970,970
20070901,200709,7,6,1,78,289,289
20070901,200709,7,6,1,80,1143,1143
20070901,200709,7,6,1,81,707,707
20070901,200709,7,6,1,82,71,71
20070901,200709,7,6,1,83,247,247
20070901,200709,7,6,1,84,213,213
20070901,200709,7,6,1,85,198,198
20070901,200709,7,6,1,87,990,990
20070901,200709,7,6,1,89,208,208
20070901,200709,7,6,1,90,320,320
20070901,200709,7,6,1,91,-256,-256
20070901,200709,7,6,1,92,426,426
20070901,200709,7,6,1,94,48261,48261
20070901,200709,7,6,1,101,755997,755997
20070901,200709,3,6,1,52,30802,30802
20070901,200709,3,6,1,53,5133,5133
20070901,200709,3,6,1,54,10324,10324
20070901,200709,3,6,1,56,135925,135925
20070901,200709,3,6,1,57,30802,30802
20070901,200709,3,6,1,60,47817,47817
20070901,200709,3,6,1,61,4906,4906
20070901,200709,3,6,1,62,4415,4415
20070901,200709,3,6,1,63,11551,11551
20070901,200709,3,6,1,65,777,777
20070901,200709,3,6,1,66,707,707
20070901,200709,3,6,1,67,357,357
20070901,200709,3,6,1,68,263,263
20070901,200709,3,6,1,69,78,78
20070901,200709,3,6,1,71,122,122
20070901,200709,3,6,1,72,385,385
20070901,200709,3,6,1,73,478,478
20070901,200709,3,6,1,74,335,335
20070901,200709,3,6,1,76,3749,3749
20070901,200709,3,6,1,77,983,983
20070901,200709,3,6,1,78,278,278
20070901,200709,3,6,1,80,1136,1136
20070901,200709,3,6,1,81,703,703
20070901,200709,3,6,1,82,73,73
20070901,200709,3,6,1,83,254,254
20070901,200709,3,6,1,84,222,222
20070901,200709,3,6,1,85,203,203
20070901,200709,3,6,1,87,945,945
20070901,200709,3,6,1,89,289,289
20070901,200709,3,6,1,90,445,445
20070901,200709,3,6,1,91,-356,-356
20070901,200709,3,6,1,92,593,593
20070901,200709,3,6,1,94,4107,4107
20070901,200709,3,6,1,101,513368,513368
20070901,200709,5,6,1,52,45338,45338
20070901,200709,5,6,1,53,32384,32384
20070901,200709,5,6,1,54,6974,6974
20070901,200709,5,6,1,56,150832,150832
20070901,200709,5,6,1,57,19430,19430
20070901,200709,5,6,1,60,58664,58664
20070901,200709,5,6,1,61,4815,4815
20070901,200709,5,6,1,62,4213,4213
20070901,200709,5,6,1,63,23316,23316
20070901,200709,5,6,1,65,702,702
20070901,200709,5,6,1,66,638,638
20070901,200709,5,6,1,67,328,328
20070901,200709,5,6,1,68,246,246
20070901,200709,5,6,1,69,70,70
20070901,200709,5,6,1,71,106,106
20070901,200709,5,6,1,72,1166,1166
20070901,200709,5,6,1,73,471,471
20070901,200709,5,6,1,74,342,342
20070901,200709,5,6,1,76,5143,5143
20070901,200709,5,6,1,77,1031,1031
20070901,200709,5,6,1,78,302,302
20070901,200709,5,6,1,80,1192,1192
20070901,200709,5,6,1,81,737,737
20070901,200709,5,6,1,82,73,73
20070901,200709,5,6,1,83,256,256
20070901,200709,5,6,1,84,220,220
