DateKey,Month Value,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,AmountUSD
20051201,200512,8,6,1,52,37676.03,32432.2
20051201,200512,8,6,1,53,9419.44,8108.42
20051201,200512,8,6,1,54,2.6,2.24
20051201,200512,8,6,1,56,153510,132144.17
20051201,200512,8,6,1,57,3925.4,3379.05
20051201,200512,8,6,1,60,23031.81,19826.2
20051201,200512,8,6,1,61,2073.85,1785.21
20051201,200512,8,6,1,62,2073.85,1785.21
20051201,200512,8,6,1,63,18839.31,16217.22
20051201,200512,8,6,1,65,473.82,407.87
20051201,200512,8,6,1,66,429.88,370.05
20051201,200512,8,6,1,67,213.21,183.54
20051201,200512,8,6,1,68,164.72,141.79
20051201,200512,8,6,1,69,48.05,41.36
20051201,200512,8,6,1,71,49.57,42.67
20051201,200512,8,6,1,72,470.79,405.26
20051201,200512,8,6,1,73,292,251.36
20051201,200512,8,6,1,74,354.12,304.83
20051201,200512,8,6,1,76,4275.4,3680.34
20051201,200512,8,6,1,77,573.82,493.95
20051201,200512,8,6,1,78,185.93,160.05
20051201,200512,8,6,1,80,669.28,576.13
20051201,200512,8,6,1,81,414.73,357.01
20051201,200512,8,6,1,82,43.51,37.45
20051201,200512,8,6,1,83,149.57,128.75
20051201,200512,8,6,1,84,132.9,114.4
20051201,200512,8,6,1,85,119.27,102.67
20051201,200512,8,6,1,87,546.55,470.48
20051201,200512,8,6,1,89,129.87,111.79
20051201,200512,8,6,1,90,198.05,170.49
20051201,200512,8,6,1,91,-156.49,-134.71
20051201,200512,8,6,1,92,264.72,227.88
20051201,200512,8,6,1,94,53259.65,45846.87
20051201,200512,8,6,1,101,470964.4,405414.63
20051201,200512,7,6,1,52,13719,13719
20051201,200512,7,6,1,53,27438,27438
20051201,200512,7,6,1,54,596,596
20051201,200512,7,6,1,56,142562,142562
20051201,200512,7,6,1,57,17148,17148
20051201,200512,7,6,1,60,29400,29400
20051201,200512,7,6,1,61,3234,3234
20051201,200512,7,6,1,62,2940,2940
20051201,200512,7,6,1,63,20578,20578
20051201,200512,7,6,1,65,609,609
20051201,200512,7,6,1,66,554,554
20051201,200512,7,6,1,67,273,273
20051201,200512,7,6,1,68,203,203
20051201,200512,7,6,1,69,61,61
20051201,200512,7,6,1,71,56,56
20051201,200512,7,6,1,72,2743,2743
20051201,200512,7,6,1,73,354,354
20051201,200512,7,6,1,74,267,267
20051201,200512,7,6,1,76,6363,6363
20051201,200512,7,6,1,77,686,686
20051201,200512,7,6,1,78,202,202
20051201,200512,7,6,1,80,793,793
20051201,200512,7,6,1,81,491,491
20051201,200512,7,6,1,82,51,51
20051201,200512,7,6,1,83,180,180
20051201,200512,7,6,1,84,161,161
20051201,200512,7,6,1,85,144,144
20051201,200512,7,6,1,87,630,630
20051201,200512,7,6,1,89,157,157
20051201,200512,7,6,1,90,241,241
20051201,200512,7,6,1,91,-193,-193
20051201,200512,7,6,1,92,322,322
20051201,200512,7,6,1,94,79433,79433
20051201,200512,7,6,1,101,685958,685958
20051201,200512,3,6,1,52,1987,1987
20051201,200512,3,6,1,53,1987,1987
20051201,200512,3,6,1,54,7,7
20051201,200512,3,6,1,56,62400,62400
20051201,200512,3,6,1,57,6625,6625
20051201,200512,3,6,1,60,13720,13720
20051201,200512,3,6,1,61,1646,1646
20051201,200512,3,6,1,62,823,823
20051201,200512,3,6,1,63,2981,2981
20051201,200512,3,6,1,65,186,186
20051201,200512,3,6,1,66,169,169
20051201,200512,3,6,1,67,88,88
20051201,200512,3,6,1,68,67,67
20051201,200512,3,6,1,69,19,19
20051201,200512,3,6,1,71,32,32
20051201,200512,3,6,1,72,398,398
20051201,200512,3,6,1,73,132,132
20051201,200512,3,6,1,74,93,93
20051201,200512,3,6,1,76,922,922
20051201,200512,3,6,1,77,299,299
20051201,200512,3,6,1,78,97,97
20051201,200512,3,6,1,80,375,375
20051201,200512,3,6,1,81,232,232
20051201,200512,3,6,1,82,24,24
20051201,200512,3,6,1,83,83,83
20051201,200512,3,6,1,84,73,73
20051201,200512,3,6,1,85,66,66
20051201,200512,3,6,1,87,315,315
20051201,200512,3,6,1,89,142,142
20051201,200512,3,6,1,90,218,218
20051201,200512,3,6,1,91,-174,-174
20051201,200512,3,6,1,92,291,291
20051201,200512,3,6,1,94,12264,12264
20051201,200512,3,6,1,101,198765,198765
20051201,200512,5,6,1,52,29058,29058
20051201,200512,5,6,1,53,7264,7264
20051201,200512,5,6,1,54,1,1
20051201,200512,5,6,1,56,126471,126471
20051201,200512,5,6,1,57,12107,12107
20051201,200512,5,6,1,60,28280,28280
20051201,200512,5,6,1,61,2545,2545
20051201,200512,5,6,1,62,2828,2828
20051201,200512,5,6,1,63,14529,14529
20051201,200512,5,6,1,65,588,588
20051201,200512,5,6,1,66,535,535
20051201,200512,5,6,1,67,266,266
20051201,200512,5,6,1,68,196,196
20051201,200512,5,6,1,69,59,59
20051201,200512,5,6,1,71,42,42
20051201,200512,5,6,1,72,726,726
20051201,200512,5,6,1,73,345,345
20051201,200512,5,6,1,74,261,261
20051201,200512,5,6,1,76,3516,3516
20051201,200512,5,6,1,77,680,680
20051201,200512,5,6,1,78,192,192
20051201,200512,5,6,1,80,742,742
20051201,200512,5,6,1,81,459,459
20051201,200512,5,6,1,82,47,47
20051201,200512,5,6,1,83,164,164
20051201,200512,5,6,1,84,142,142
20051201,200512,5,6,1,85,131,131
20051201,200512,5,6,1,87,630,630
20051201,200512,5,6,1,89,139,139
20051201,200512,5,6,1,90,214,214
20051201,200512,5,6,1,91,-171,-171
20051201,200512,5,6,1,92,285,285
20051201,200512,5,6,1,94,34287,34287
20051201,200512,5,6,1,101,363227,363227
20051201,200512,4,6,1,52,9293,9293
20051201,200512,4,6,1,53,11152,11152
20051201,200512,4,6,1,54,1,1
20051201,200512,4,6,1,56,51631,51631
20051201,200512,4,6,1,60,23280,23280
20051201,200512,4,6,1,61,2560,2560
20051201,200512,4,6,1,62,1629,1629
20051201,200512,4,6,1,63,7435,7435
20051201,200512,4,6,1,65,372,372
20051201,200512,4,6,1,66,338,338
20051201,200512,4,6,1,67,174,174
20051201,200512,4,6,1,68,132,132
20051201,200512,4,6,1,69,37,37
20051201,200512,4,6,1,71,42,42
20051201,200512,4,6,1,72,743,743
20051201,200512,4,6,1,73,249,249
20051201,200512,4,6,1,74,202,202
20051201,200512,4,6,1,76,1769,1769
20051201,200512,4,6,1,77,534,534
20051201,200512,4,6,1,78,163,163
20051201,200512,4,6,1,80,617,617
20051201,200512,4,6,1,81,382,382
20051201,200512,4,6,1,82,38,38
20051201,200512,4,6,1,83,133,133
20051201,200512,4,6,1,84,115,115
20051201,200512,4,6,1,85,107,107
20051201,200512,4,6,1,87,540,540
20051201,200512,4,6,1,89,112,112
20051201,200512,4,6,1,90,172,172
20051201,200512,4,6,1,91,-138,-138
20051201,200512,4,6,1,92,230,230
20051201,200512,4,6,1,94,5400,5400
20051201,200512,4,6,1,101,185878,185878
20051201,200512,6,6,1,52,6061,6061
20051201,200512,6,6,1,53,9092,9092
20051201,200512,6,6,1,56,82898,82898
20051201,200512,6,6,1,57,2525,2525
20051201,200512,6,6,1,60,14820,14820
20051201,200512,6,6,1,61,1482,1482
20051201,200512,6,6,1,62,741,741
